Dia,Ciudad,Ene,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,Guadalajara,9.716666666666667,10.866666666666667,12.166666666666666,13.533333333333333,14.616666666666667,15.083333333333334,14.666666666666666,13.583333333333334,12.233333333333333,10.916666666666666,9.766666666666667,9.25
21,Guadalajara,9.733333333333333,10.916666666666666,12.2,13.566666666666666,14.65,15.083333333333334,14.633333333333333,13.533333333333333,12.183333333333334,10.866666666666667,9.716666666666667,9.266666666666667
22,Guadalajara,9.783333333333333,10.95,12.25,13.616666666666667,14.666666666666666,15.083333333333334,14.6,13.5,12.15,10.833333333333334,9.7,9.25
23,Guadalajara,9.816666666666666,11.0,12.3,13.65,14.683333333333334,15.083333333333334,14.566666666666666,13.45,12.1,10.783333333333333,9.666666666666666,9.266666666666667
24,Guadalajara,9.833333333333334,11.033333333333333,12.333333333333334,13.7,14.716666666666667,15.083333333333334,14.55,13.416666666666666,12.066666666666666,10.75,9.65,9.266666666666667
25,Guadalajara,9.866666666666667,11.1,12.383333333333333,13.733333333333333,14.733333333333333,15.083333333333334,14.516666666666667,13.366666666666667,12.016666666666667,10.716666666666667,9.616666666666667,9.266666666666667
26,Guadalajara,9.9,11.133333333333333,12.416666666666666,13.766666666666667,14.766666666666667,15.083333333333334,14.5,13.333333333333334,11.966666666666667,10.666666666666666,9.6,9.283333333333333
27,Guadalajara,9.95,11.183333333333334,12.466666666666667,13.816666666666666,14.8,15.066666666666666,14.466666666666667,13.283333333333333,11.933333333333334,10.633333333333333,9.566666666666666,9.283333333333333
28,Guadalajara,9.966666666666667,11.216666666666667,12.533333333333333,13.85,14.816666666666666,15.066666666666666,14.433333333333334,13.25,11.883333333333333,10.583333333333334,9.55,9.283333333333333
29,Guadalajara,10.0,11.266666666666667,12.566666666666666,13.883333333333333,14.833333333333334,15.05,14.4,13.2,11.833333333333334,10.533333333333333,9.533333333333333,9.3
30,Guadalajara,10.033333333333333,0.0,12.616666666666667,13.933333333333334,14.85,15.05,14.366666666666667,13.15,11.8,10.5,9.5,9.316666666666666
31,Guadalajara,10.066666666666666,0.0,12.666666666666666,0.0,14.883333333333333,0.0,14.333333333333334,13.116666666666667,0.0,10.466666666666667,0.0,9.316666666666666
1,Toledo,9.4,10.166666666666666,11.316666666666666,12.683333333333334,13.916666666666666,14.816666666666666,14.933333333333334,14.233333333333333,13.05,11.75,10.466666666666667,9.55
2,Toledo,9.4,10.2,11.383333333333333,12.733333333333333,13.95,14.833333333333334,14.933333333333334,14.2,13.0,11.7,10.433333333333334,9.516666666666667
3,Toledo,9.416666666666666,10.233333333333333,11.416666666666666,12.783333333333333,13.983333333333333,14.85,14.916666666666666,14.166666666666666,12.966666666666667,11.666666666666666,10.383333333333333,9.5
4,Toledo,9.433333333333334,10.266666666666667,11.466666666666667,12.816666666666666,14.033333333333333,14.866666666666667,14.916666666666666,14.133333333333333,12.916666666666666,11.616666666666667,10.35,9.483333333333333
5,Toledo,9.45,10.316666666666666,11.5,12.866666666666667,14.066666666666666,14.883333333333333,14.9,14.1,12.866666666666667,11.566666666666666,10.316666666666666,9.483333333333333
6,Toledo,9.466666666666667,10.35,11.55,12.9,14.1,14.9,14.883333333333333,14.05,12.833333333333334,11.533333333333333,10.283333333333333,9.466666666666667
7,Toledo,9.483333333333333,10.383333333333333,11.583333333333334,12.95,14.133333333333333,14.916666666666666,14.866666666666667,14.016666666666667,12.783333333333333,11.483333333333333,10.25,9.45
8,Toledo,9.5,10.416666666666666,11.633333333333333,12.983333333333333,14.166666666666666,14.916666666666666,14.85,13.983333333333333,12.75,11.45,10.216666666666667,9.433333333333334
9,Toledo,9.533333333333333,10.45,11.683333333333334,13.033333333333333,14.2,14.95,14.833333333333334,13.95,12.7,11.4,10.183333333333334,9.416666666666666
10,Toledo,9.55,10.5,11.716666666666667,13.083333333333334,14.233333333333333,14.95,14.816666666666666,13.916666666666666,12.65,11.366666666666667,10.133333333333333,9.4
11,Toledo,9.566666666666666,10.55,11.766666666666667,13.116666666666667,14.266666666666667,14.966666666666667,14.783333333333333,13.866666666666667,12.616666666666667,11.316666666666666,10.1,9.383333333333333
12,Toledo,9.583333333333334,10.583333333333334,11.8,13.166666666666666,14.3,14.966666666666667,14.783333333333333,13.85,12.566666666666666,11.283333333333333,10.066666666666666,9.4
13,Toledo,9.6,10.616666666666667,11.85,13.2,14.333333333333334,14.983333333333333,14.75,13.816666666666666,12.516666666666667,11.233333333333333,10.033333333333333,9.383333333333333
14,Toledo,9.633333333333333,10.65,11.883333333333333,13.25,14.366666666666667,14.983333333333333,14.733333333333333,13.766666666666667,12.5,11.2,10.016666666666667,9.366666666666667
15,Toledo,9.65,10.683333333333334,11.933333333333334,13.283333333333333,14.4,14.983333333333333,14.7,13.733333333333333,12.45,11.15,9.983333333333333,9.35
16,Toledo,9.666666666666666,10.75,11.983333333333333,13.333333333333334,14.433333333333334,15.0,14.7,13.7,12.4,11.116666666666667,9.95,9.366666666666667
17,Toledo,9.7,10.783333333333333,12.016666666666667,13.366666666666667,14.45,15.0,14.666666666666666,13.65,12.366666666666667,11.066666666666666,9.9,9.35
18,Toledo,9.716666666666667,10.816666666666666,12.066666666666666,13.4,14.483333333333333,15.0,14.633333333333333,13.616666666666667,12.316666666666666,11.033333333333333,9.883333333333333,9.35
19,Toledo,9.75,10.866666666666667,12.1,13.45,14.516666666666667,15.0,14.616666666666667,13.566666666666666,12.283333333333333,10.983333333333333,9.85,9.35
20,Toledo,9.783333333333333,10.9,12.166666666666666,13.483333333333333,14.533333333333333,15.0,14.583333333333334,13.533333333333333,12.233333333333333,10.95,9.816666666666666,9.333333333333334
21,Toledo,9.816666666666666,10.933333333333334,12.216666666666667,13.533333333333333,14.566666666666666,15.0,14.566666666666666,13.5,12.183333333333334,10.916666666666666,9.8,9.35
22,Toledo,9.85,11.0,12.25,13.566666666666666,14.6,15.0,14.533333333333333,13.45,12.15,10.866666666666667,9.766666666666667,9.333333333333334
23,Toledo,9.866666666666667,11.033333333333333,12.3,13.616666666666667,14.616666666666667,15.0,14.516666666666667,13.416666666666666,12.1,10.833333333333334,9.75,9.35
24,Toledo,9.9,11.083333333333334,12.35,13.65,14.65,14.983333333333333,14.483333333333333,13.366666666666667,12.05,10.783333333333333,9.716666666666667,9.35
25,Toledo,9.916666666666666,11.116666666666667,12.383333333333333,13.683333333333334,14.666666666666666,15.0,14.45,13.333333333333334,12.016666666666667,10.733333333333333,9.7,9.35
26,Toledo,9.966666666666667,11.15,12.433333333333334,13.733333333333333,14.683333333333334,15.0,14.416666666666666,13.283333333333333,11.966666666666667,10.7,9.666666666666666,9.366666666666667
27,Toledo,10.0,11.2,12.466666666666667,13.766666666666667,14.716666666666667,14.983333333333333,14.383333333333333,13.25,11.916666666666666,10.666666666666666,9.633333333333333,9.35
28,Toledo,10.033333333333333,11.233333333333333,12.516666666666667,13.8,14.75,14.983333333333333,14.35,13.2,11.883333333333333,10.616666666666667,9.6,9.366666666666667
29,Toledo,10.066666666666666,11.283333333333333,12.566666666666666,13.85,14.766666666666667,14.966666666666667,14.333333333333334,13.166666666666666,11.833333333333334,10.583333333333334,9.583333333333334,9.383333333333333
30,Toledo,10.083333333333334,0.0,12.6,13.883333333333333,14.783333333333333,14.95,14.3,13.133333333333333,11.783333333333333,10.55,9.566666666666666,9.4
31,Toledo,10.133333333333333,0.0,12.65,0.0,14.8,0.0,14.266666666666667,13.083333333333334,0.0,10.516666666666667,0.0,9.4
1,Avila,9.316666666666666,10.116666666666667,11.3,12.7,13.966666666666667,14.9,15.033333333333333,14.3,13.066666666666666,11.733333333333333,10.433333333333334,9.466666666666667
2,Avila,9.333333333333334,10.15,11.35,12.75,14.0,14.933333333333334,15.016666666666667,14.266666666666667,13.033333333333333,11.7,10.383333333333333,9.45
3,Avila,9.333333333333334,10.183333333333334,11.4,12.783333333333333,14.033333333333333,14.933333333333334,15.0,14.216666666666667,12.983333333333333,11.65,10.333333333333334,9.433333333333334
4,Avila,9.35,10.216666666666667,11.45,12.833333333333334,14.083333333333334,14.95,15.0,14.183333333333334,12.933333333333334,11.6,10.3,9.416666666666666
5,Avila,9.366666666666667,10.266666666666667,11.483333333333333,12.883333333333333,14.116666666666667,14.983333333333333,14.983333333333333,14.15,12.9,11.566666666666666,10.266666666666667,9.383333333333333
6,Avila,9.383333333333333,10.3,11.533333333333333,12.916666666666666,14.15,14.983333333333333,14.95,14.116666666666667,12.85,11.516666666666667,10.233333333333333,9.383333333333333
7,Avila,9.4,10.333333333333334,11.566666666666666,12.966666666666667,14.183333333333334,15.0,14.95,14.083333333333334,12.816666666666666,11.466666666666667,10.2,9.366666666666667
8,Avila,9.416666666666666,10.366666666666667,11.616666666666667,13.016666666666667,14.216666666666667,15.0,14.933333333333334,14.033333333333333,12.766666666666667,11.433333333333334,10.15,9.35
9,Avila,9.45,10.416666666666666,11.65,13.05,14.25,15.016666666666667,14.9,14.0,12.716666666666667,11.383333333333333,10.116666666666667,9.333333333333334
10,Avila,9.466666666666667,10.45,11.716666666666667,13.1,14.283333333333333,15.05,14.9,13.966666666666667,12.683333333333334,11.35,10.083333333333334,9.316666666666666
11,Avila,9.483333333333333,10.5,11.766666666666667,13.133333333333333,14.333333333333334,15.05,14.883333333333333,13.933333333333334,12.633333333333333,11.3,10.05,9.316666666666666
12,Avila,9.5,10.533333333333333,11.8,13.183333333333334,14.366666666666667,15.05,14.85,13.883333333333333,12.583333333333334,11.266666666666667,10.016666666666667,9.3
13,Avila,9.533333333333333,10.583333333333334,11.85,13.216666666666667,14.4,15.066666666666666,14.833333333333334,13.85,12.55,11.216666666666667,9.966666666666667,9.3
14,Avila,9.55,10.616666666666667,11.9,13.266666666666667,14.433333333333334,15.066666666666666,14.816666666666666,13.816666666666666,12.5,11.183333333333334,9.933333333333334,9.283333333333333
15,Avila,9.583333333333334,10.666666666666666,11.933333333333334,13.316666666666666,14.45,15.083333333333334,14.783333333333333,13.766666666666667,12.45,11.133333333333333,9.916666666666666,9.266666666666667
16,Avila,9.616666666666667,10.7,11.983333333333333,13.366666666666667,14.483333333333333,15.083333333333334,14.766666666666667,13.733333333333333,12.4,11.083333333333334,9.883333333333333,9.283333333333333
17,Avila,9.633333333333333,10.733333333333333,12.016666666666667,13.4,14.516666666666667,15.083333333333334,14.733333333333333,13.683333333333334,12.366666666666667,11.05,9.85,9.266666666666667
18,Avila,9.666666666666666,10.8,12.066666666666666,13.45,14.55,15.1,14.716666666666667,13.65,12.316666666666666,11.0,9.816666666666666,9.266666666666667
19,Avila,9.683333333333334,10.833333333333334,12.116666666666667,13.483333333333333,14.583333333333334,15.083333333333334,14.7,13.616666666666667,12.266666666666667,10.95,9.783333333333333,9.266666666666667
20,Avila,9.716666666666667,10.866666666666667,12.15,13.533333333333333,14.616666666666667,15.083333333333334,14.666666666666666,13.583333333333334,12.233333333333333,10.916666666666666,9.75,9.25
21,Avila,9.733333333333333,10.916666666666666,12.2,13.566666666666666,14.65,15.083333333333334,14.633333333333333,13.533333333333333,12.183333333333334,10.866666666666667,9.716666666666667,9.266666666666667
22,Avila,9.783333333333333,10.95,12.25,13.616666666666667,14.666666666666666,15.1,14.6,13.5,12.133333333333333,10.833333333333334,9.7,9.25
23,Avila,9.8,11.0,12.283333333333333,13.65,14.7,15.083333333333334,14.566666666666666,13.45,12.1,10.783333333333333,9.666666666666666,9.266666666666667
24,Avila,9.833333333333334,11.05,12.35,13.7,14.733333333333333,15.083333333333334,14.55,13.416666666666666,12.05,10.75,9.65,9.266666666666667
25,Avila,9.866666666666667,11.083333333333334,12.4,13.733333333333333,14.733333333333333,15.083333333333334,14.533333333333333,13.366666666666667,12.0,10.716666666666667,9.616666666666667,9.266666666666667
26,Avila,9.9,11.133333333333333,12.433333333333334,13.766666666666667,14.766666666666667,15.066666666666666,14.5,13.333333333333334,11.966666666666667,10.666666666666666,9.6,9.283333333333333
27,Avila,9.933333333333334,11.166666666666666,12.483333333333333,13.816666666666666,14.8,15.066666666666666,14.466666666666667,13.283333333333333,11.916666666666666,10.616666666666667,9.566666666666666,9.283333333333333
28,Avila,9.966666666666667,11.216666666666667,12.533333333333333,13.85,14.816666666666666,15.066666666666666,14.433333333333334,13.25,11.866666666666667,10.583333333333334,9.533333333333333,9.283333333333333
29,Avila,10.0,11.25,12.566666666666666,13.883333333333333,14.85,15.05,14.4,13.2,11.833333333333334,10.533333333333333,9.516666666666667,9.3
30,Avila,10.033333333333333,0.0,12.616666666666667,13.933333333333334,14.85,15.05,14.366666666666667,13.166666666666666,11.783333333333333,10.5,9.483333333333333,9.316666666666666
31,Avila,10.083333333333334,0.0,12.666666666666666,0.0,14.883333333333333,0.0,14.333333333333334,13.116666666666667,0.0,10.466666666666667,0.0,9.316666666666666
1,Burgos,9.133333333333333,9.983333333333333,11.25,12.733333333333333,14.083333333333334,15.083333333333334,15.216666666666667,14.433333333333334,13.133333333333333,11.733333333333333,10.316666666666666,9.3
2,Burgos,9.15,10.016666666666667,11.3,12.783333333333333,14.133333333333333,15.1,15.2,14.4,13.083333333333334,11.683333333333334,10.266666666666667,9.283333333333333
3,Burgos,9.166666666666666,10.066666666666666,11.366666666666667,12.833333333333334,14.166666666666666,15.116666666666667,15.2,14.35,13.05,11.633333333333333,10.233333333333333,9.266666666666667
4,Burgos,9.183333333333334,10.1,11.4,12.866666666666667,14.2,15.15,15.183333333333334,14.316666666666666,12.983333333333333,11.566666666666666,10.2,9.233333333333333
5,Burgos,9.2,10.133333333333333,11.45,12.933333333333334,14.25,15.15,15.166666666666666,14.283333333333333,12.933333333333334,11.533333333333333,10.15,9.216666666666667
6,Burgos,9.216666666666667,10.183333333333334,11.5,12.983333333333333,14.283333333333333,15.166666666666666,15.15,14.25,12.9,11.483333333333333,10.116666666666667,9.2
7,Burgos,9.233333333333333,10.233333333333333,11.533333333333333,13.033333333333333,14.316666666666666,15.2,15.133333333333333,14.2,12.85,11.433333333333334,10.066666666666666,9.183333333333334
8,Burgos,9.25,10.266666666666667,11.6,13.066666666666666,14.366666666666667,15.2,15.116666666666667,14.166666666666666,12.8,11.4,10.033333333333333,9.166666666666666
9,Burgos,9.266666666666667,10.316666666666666,11.65,13.116666666666667,14.4,15.216666666666667,15.1,14.133333333333333,12.75,11.35,9.983333333333333,9.166666666666666
10,Burgos,9.3,10.35,11.683333333333334,13.166666666666666,14.45,15.216666666666667,15.066666666666666,14.083333333333334,12.716666666666667,11.3,9.95,9.15
11,Burgos,9.316666666666666,10.4,11.733333333333333,13.2,14.483333333333333,15.233333333333333,15.05,14.05,12.666666666666666,11.266666666666667,9.916666666666666,9.133333333333333
12,Burgos,9.333333333333334,10.433333333333334,11.783333333333333,13.25,14.516666666666667,15.233333333333333,15.033333333333333,14.016666666666667,12.616666666666667,11.2,9.883333333333333,9.116666666666667
13,Burgos,9.383333333333333,10.483333333333333,11.816666666666666,13.3,14.55,15.266666666666667,15.016666666666667,13.966666666666667,12.566666666666666,11.15,9.833333333333334,9.116666666666667
14,Burgos,9.4,10.533333333333333,11.883333333333333,13.35,14.583333333333334,15.266666666666667,14.983333333333333,13.933333333333334,12.533333333333333,11.116666666666667,9.8,9.116666666666667
15,Burgos,9.416666666666666,10.566666666666666,11.933333333333334,13.4,14.616666666666667,15.283333333333333,14.966666666666667,13.883333333333333,12.483333333333333,11.066666666666666,9.783333333333333,9.1
16,Burgos,9.45,10.616666666666667,11.983333333333333,13.433333333333334,14.65,15.283333333333333,14.933333333333334,13.85,12.433333333333334,11.033333333333333,9.75,9.083333333333334
17,Burgos,9.466666666666667,10.666666666666666,12.016666666666667,13.483333333333333,14.683333333333334,15.266666666666667,14.916666666666666,13.783333333333333,12.383333333333333,10.983333333333333,9.716666666666667,9.1
18,Burgos,9.5,10.7,12.066666666666666,13.516666666666667,14.716666666666667,15.283333333333333,14.883333333333333,13.75,12.35,10.933333333333334,9.666666666666666,9.083333333333334
19,Burgos,9.533333333333333,10.75,12.116666666666667,13.566666666666666,14.75,15.283333333333333,14.866666666666667,13.7,12.3,10.883333333333333,9.633333333333333,9.083333333333334
20,Burgos,9.566666666666666,10.8,12.166666666666666,13.616666666666667,14.783333333333333,15.283333333333333,14.833333333333334,13.666666666666666,12.25,10.833333333333334,9.616666666666667,9.083333333333334
21,Burgos,9.6,10.833333333333334,12.216666666666667,13.666666666666666,14.8,15.283333333333333,14.8,13.616666666666667,12.2,10.8,9.583333333333334,9.066666666666666
22,Burgos,9.616666666666667,10.883333333333333,12.266666666666667,13.716666666666667,14.833333333333334,15.283333333333333,14.766666666666667,13.583333333333334,12.133333333333333,10.75,9.55,9.083333333333334
23,Burgos,9.666666666666666,10.916666666666666,12.316666666666666,13.75,14.866666666666667,15.283333333333333,14.733333333333333,13.533333333333333,12.1,10.7,9.516666666666667,9.083333333333334
24,Burgos,9.7,10.983333333333333,12.35,13.8,14.9,15.283333333333333,14.7,13.483333333333333,12.05,10.666666666666666,9.483333333333333,9.083333333333334
25,Burgos,9.733333333333333,11.033333333333333,12.4,13.833333333333334,14.916666666666666,15.283333333333333,14.666666666666666,13.45,12.0,10.616666666666667,9.466666666666667,9.1
26,Burgos,9.75,11.066666666666666,12.45,13.866666666666667,14.933333333333334,15.266666666666667,14.633333333333333,13.4,11.95,10.583333333333334,9.433333333333334,9.083333333333334
27,Burgos,9.8,11.116666666666667,12.5,13.916666666666666,14.966666666666667,15.266666666666667,14.6,13.366666666666667,11.916666666666666,10.533333333333333,9.416666666666666,9.1
28,Burgos,9.833333333333334,11.166666666666666,12.55,13.95,14.983333333333333,15.25,14.566666666666666,13.316666666666666,11.866666666666667,10.483333333333333,9.383333333333333,9.116666666666667
29,Burgos,9.866666666666667,11.216666666666667,12.6,14.016666666666667,15.016666666666667,15.25,14.533333333333333,13.266666666666667,11.816666666666666,10.45,9.366666666666667,9.116666666666667
30,Burgos,9.9,0.0,12.65,14.05,15.05,15.216666666666667,14.5,13.233333333333333,11.766666666666667,10.4,9.316666666666666,9.116666666666667
31,Burgos,9.95,0.0,12.7,0.0,15.066666666666666,0.0,14.466666666666667,13.183333333333334,0.0,10.366666666666667,0.0,9.133333333333333
1,Leon,9.116666666666667,9.966666666666667,11.25,12.75,14.116666666666667,15.116666666666667,15.25,14.45,13.133333333333333,11.716666666666667,10.316666666666666,9.283333333333333
2,Leon,9.133333333333333,10.0,11.3,12.8,14.15,15.116666666666667,15.25,14.416666666666666,13.083333333333334,11.666666666666666,10.25,9.25
3,Leon,9.15,10.05,11.35,12.833333333333334,14.183333333333334,15.15,15.216666666666667,14.383333333333333,13.033333333333333,11.633333333333333,10.216666666666667,9.233333333333333
4,Leon,9.166666666666666,10.083333333333334,11.4,12.883333333333333,14.216666666666667,15.166666666666666,15.216666666666667,14.333333333333334,13.0,11.583333333333334,10.183333333333334,9.216666666666667
5,Leon,9.183333333333334,10.116666666666667,11.433333333333334,12.933333333333334,14.266666666666667,15.2,15.2,14.3,12.95,11.533333333333333,10.133333333333333,9.2
6,Leon,9.2,10.183333333333334,11.483333333333333,12.983333333333333,14.3,15.2,15.166666666666666,14.266666666666667,12.9,11.483333333333333,10.1,9.183333333333334
7,Leon,9.216666666666667,10.216666666666667,11.55,13.033333333333333,14.35,15.216666666666667,15.166666666666666,14.216666666666667,12.866666666666667,11.433333333333334,10.05,9.166666666666666
8,Leon,9.233333333333333,10.25,11.583333333333334,13.083333333333334,14.383333333333333,15.216666666666667,15.15,14.183333333333334,12.816666666666666,11.383333333333333,10.016666666666667,9.15
9,Leon,9.25,10.3,11.633333333333333,13.133333333333333,14.433333333333334,15.25,15.116666666666667,14.15,12.766666666666667,11.333333333333334,9.966666666666667,9.133333333333333
10,Leon,9.266666666666667,10.333333333333334,11.683333333333334,13.166666666666666,14.466666666666667,15.266666666666667,15.116666666666667,14.1,12.716666666666667,11.3,9.933333333333334,9.116666666666667
11,Leon,9.3,10.383333333333333,11.716666666666667,13.216666666666667,14.5,15.266666666666667,15.083333333333334,14.066666666666666,12.666666666666666,11.25,9.9,9.116666666666667
12,Leon,9.316666666666666,10.416666666666666,11.783333333333333,13.266666666666667,14.533333333333333,15.283333333333333,15.066666666666666,14.033333333333333,12.633333333333333,11.2,9.866666666666667,9.1
13,Leon,9.333333333333334,10.466666666666667,11.833333333333334,13.3,14.566666666666666,15.283333333333333,15.033333333333333,13.983333333333333,12.583333333333334,11.166666666666666,9.816666666666666,9.083333333333334
14,Leon,9.366666666666667,10.516666666666667,11.883333333333333,13.366666666666667,14.6,15.3,15.0,13.95,12.533333333333333,11.1,9.783333333333333,9.066666666666666
15,Leon,9.4,10.55,11.916666666666666,13.416666666666666,14.633333333333333,15.3,15.0,13.9,12.483333333333333,11.05,9.75,9.083333333333334
16,Leon,9.433333333333334,10.6,11.966666666666667,13.45,14.666666666666666,15.3,14.966666666666667,13.866666666666667,12.433333333333334,11.016666666666667,9.716666666666667,9.066666666666666
17,Leon,9.45,10.65,12.016666666666667,13.5,14.7,15.316666666666666,14.933333333333334,13.816666666666666,12.383333333333333,10.966666666666667,9.683333333333334,9.05
18,Leon,9.483333333333333,10.683333333333334,12.083333333333334,13.533333333333333,14.733333333333333,15.316666666666666,14.916666666666666,13.766666666666667,12.333333333333334,10.933333333333334,9.65,9.066666666666666
19,Leon,9.5,10.75,12.116666666666667,13.583333333333334,14.766666666666667,15.316666666666666,14.883333333333333,13.716666666666667,12.283333333333333,10.866666666666667,9.616666666666667,9.05
20,Leon,9.55,10.783333333333333,12.166666666666666,13.616666666666667,14.8,15.3,14.85,13.683333333333334,12.233333333333333,10.833333333333334,9.583333333333334,9.05
21,Leon,9.583333333333334,10.833333333333334,12.216666666666667,13.683333333333334,14.833333333333334,15.316666666666666,14.816666666666666,13.633333333333333,12.2,10.783333333333333,9.566666666666666,9.05
22,Leon,9.6,10.866666666666667,12.266666666666667,13.733333333333333,14.866666666666667,15.316666666666666,14.783333333333333,13.583333333333334,12.15,10.75,9.516666666666667,9.05
23,Leon,9.633333333333333,10.933333333333334,12.3,13.766666666666667,14.883333333333333,15.316666666666666,14.75,13.55,12.1,10.7,9.483333333333333,9.05
24,Leon,9.683333333333334,10.966666666666667,12.366666666666667,13.816666666666666,14.916666666666666,15.3,14.716666666666667,13.5,12.05,10.65,9.466666666666667,9.066666666666666
25,Leon,9.716666666666667,11.016666666666667,12.416666666666666,13.85,14.95,15.3,14.7,13.466666666666667,12.016666666666667,10.6,9.433333333333334,9.05
26,Leon,9.733333333333333,11.05,12.466666666666667,13.883333333333333,14.983333333333333,15.3,14.683333333333334,13.416666666666666,11.966666666666667,10.566666666666666,9.416666666666666,9.066666666666666
27,Leon,9.766666666666667,11.116666666666667,12.5,13.933333333333334,15.0,15.283333333333333,14.633333333333333,13.366666666666667,11.916666666666666,10.516666666666667,9.383333333333333,9.083333333333334
28,Leon,9.816666666666666,11.166666666666666,12.55,13.966666666666667,15.016666666666667,15.283333333333333,14.6,13.333333333333334,11.866666666666667,10.483333333333333,9.35,9.066666666666666
29,Leon,9.85,11.2,12.6,14.033333333333333,15.033333333333333,15.266666666666667,14.566666666666666,13.283333333333333,11.8,10.433333333333334,9.316666666666666,9.083333333333334
30,Leon,9.883333333333333,0.0,12.65,14.066666666666666,15.066666666666666,15.266666666666667,14.533333333333333,13.233333333333333,11.766666666666667,10.383333333333333,9.3,9.1
31,Leon,9.933333333333334,0.0,12.7,0.0,15.083333333333334,0.0,14.483333333333333,13.2,0.0,10.35,0.0,9.116666666666667
1,Salamanca,9.3,10.083333333333334,11.3,12.716666666666667,14.0,14.933333333333334,15.066666666666666,14.316666666666666,13.083333333333334,11.733333333333333,10.4,9.45
2,Salamanca,9.3,10.116666666666667,11.333333333333334,12.75,14.033333333333333,14.95,15.05,14.283333333333333,13.033333333333333,11.683333333333334,10.366666666666667,9.433333333333334
3,Salamanca,9.3,10.15,11.383333333333333,12.8,14.066666666666666,14.966666666666667,15.033333333333333,14.25,12.983333333333333,11.65,10.333333333333334,9.416666666666666
4,Salamanca,9.316666666666666,10.2,11.433333333333334,12.833333333333334,14.1,14.983333333333333,15.033333333333333,14.216666666666667,12.95,11.6,10.3,9.383333333333333
5,Salamanca,9.333333333333334,10.233333333333333,11.483333333333333,12.883333333333333,14.15,15.016666666666667,15.016666666666667,14.183333333333334,12.9,11.55,10.233333333333333,9.366666666666667
6,Salamanca,9.35,10.266666666666667,11.533333333333333,12.933333333333334,14.183333333333334,15.016666666666667,15.0,14.133333333333333,12.85,11.516666666666667,10.2,9.35
7,Salamanca,9.366666666666667,10.316666666666666,11.566666666666666,12.966666666666667,14.216666666666667,15.033333333333333,14.983333333333333,14.1,12.816666666666666,11.466666666666667,10.166666666666666,9.333333333333334
8,Salamanca,9.4,10.366666666666667,11.616666666666667,13.016666666666667,14.25,15.033333333333333,14.966666666666667,14.066666666666666,12.766666666666667,11.433333333333334,10.133333333333333,9.316666666666666
9,Salamanca,9.416666666666666,10.4,11.65,13.066666666666666,14.283333333333333,15.066666666666666,14.95,14.033333333333333,12.716666666666667,11.383333333333333,10.1,9.3
10,Salamanca,9.433333333333334,10.433333333333334,11.7,13.116666666666667,14.316666666666666,15.066666666666666,14.933333333333334,13.983333333333333,12.683333333333334,11.333333333333334,10.05,9.283333333333333
11,Salamanca,9.45,10.466666666666667,11.75,13.166666666666666,14.35,15.083333333333334,14.9,13.95,12.633333333333333,11.3,10.016666666666667,9.283333333333333
12,Salamanca,9.466666666666667,10.516666666666667,11.783333333333333,13.2,14.383333333333333,15.083333333333334,14.883333333333333,13.916666666666666,12.583333333333334,11.25,9.983333333333333,9.283333333333333
13,Salamanca,9.5,10.566666666666666,11.85,13.25,14.416666666666666,15.1,14.866666666666667,13.866666666666667,12.55,11.216666666666667,9.95,9.266666666666667
14,Salamanca,9.516666666666667,10.6,11.9,13.283333333333333,14.45,15.1,14.85,13.833333333333334,12.5,11.166666666666666,9.933333333333334,9.25
15,Salamanca,9.55,10.633333333333333,11.933333333333334,13.333333333333334,14.483333333333333,15.116666666666667,14.816666666666666,13.8,12.45,11.133333333333333,9.9,9.233333333333333
16,Salamanca,9.583333333333334,10.7,11.983333333333333,13.366666666666667,14.516666666666667,15.116666666666667,14.8,13.75,12.4,11.066666666666666,9.85,9.25
17,Salamanca,9.6,10.733333333333333,12.033333333333333,13.416666666666666,14.55,15.116666666666667,14.783333333333333,13.716666666666667,12.366666666666667,11.033333333333333,9.816666666666666,9.233333333333333
18,Salamanca,9.633333333333333,10.766666666666667,12.066666666666666,13.466666666666667,14.583333333333334,15.133333333333333,14.75,13.666666666666666,12.316666666666666,10.983333333333333,9.783333333333333,9.233333333333333
19,Salamanca,9.65,10.816666666666666,12.116666666666667,13.5,14.616666666666667,15.133333333333333,14.716666666666667,13.633333333333333,12.283333333333333,10.95,9.766666666666667,9.233333333333333
20,Salamanca,9.683333333333334,10.85,12.166666666666666,13.533333333333333,14.65,15.116666666666667,14.7,13.583333333333334,12.25,10.9,9.733333333333333,9.216666666666667
21,Salamanca,9.733333333333333,10.9,12.2,13.583333333333334,14.683333333333334,15.116666666666667,14.666666666666666,13.55,12.2,10.866666666666667,9.7,9.233333333333333
22,Salamanca,9.75,10.95,12.25,13.616666666666667,14.7,15.116666666666667,14.633333333333333,13.5,12.15,10.816666666666666,9.666666666666666,9.216666666666667
23,Salamanca,9.783333333333333,10.983333333333333,12.3,13.666666666666666,14.716666666666667,15.133333333333333,14.6,13.466666666666667,12.1,10.783333333333333,9.633333333333333,9.233333333333333
24,Salamanca,9.816666666666666,11.033333333333333,12.333333333333334,13.7,14.75,15.116666666666667,14.566666666666666,13.416666666666666,12.066666666666666,10.716666666666667,9.616666666666667,9.233333333333333
